leagueId,tier,number
92de503a-5b52-45d3-9e79-569c63c50bee,PLATINUM,197
92e57edc-e223-428e-8c93-e0c1992ebd16,SILVER,99
92e7c5c1-6dc9-4383-8a5a-ae7adf42985f,PLATINUM,200
92f8e872-7635-4e91-8fbc-3947be521659,BRONZE,64
92f91f23-5cd1-4c2c-ac21-7badc90f842a,GOLD,105
92fbcba1-8728-4809-894f-34e1b84d888d,BRONZE,68
9302bb0f-5a1e-4dda-9c72-20e5a0ab8357,SILVER,185
93045fc2-a05f-4a91-ba3c-893715379e89,SILVER,188
9306b770-d6ce-4ace-afc4-b4476156e4b0,GOLD,197
9309d295-9ccb-4017-8883-102ac268a44f,BRONZE,132
930c5403-dd90-4dbb-90f4-5b0672102117,SILVER,172
930ccbdd-70d8-41bc-a226-5fbb5a96eae7,BRONZE,38
93153acb-dedc-4ff8-a9e1-db04696f9a0e,IRON,44
9321dab4-6d09-4c8d-a6f9-a61b3970bf28,GOLD,191
9324087e-2257-43b2-9b2c-954102939fda,GOLD,122
9325d519-e6c4-4cdc-9e71-4f093841a6e4,GOLD,198
932a6a75-4d98-45d5-b398-90a76959ab98,GOLD,192
932a802d-8338-46af-a482-fd4f6b61770c,BRONZE,144
932f3cf4-87e2-405b-92a6-3f49dd647b7c,GOLD,196
93313927-4430-4530-8632-ab80016ddade,SILVER,180
93386ef4-449a-434e-9211-85eb6344afc3,BRONZE,42
9342282d-3236-4491-8f19-3305f835c076,SILVER,189
93439835-d471-4c0d-b629-291dfda206d4,GOLD,189
934680ad-ebb5-4536-96ff-ea85bc486409,PLATINUM,188
934bce00-f95f-45aa-b1ef-722034e911af,BRONZE,71
934eb09a-a706-4f91-941e-5cedb9e4ee63,IRON,16
934fd479-b7c0-429d-8332-124e763fbf07,IRON,58
9350cbe2-deef-4847-a972-db40d6a2859e,GOLD,202
9352a59e-d60f-4975-9976-b05126d2a816,GOLD,197
9352fda1-dcc3-4922-8657-8561de5ae3c5,BRONZE,42
935dd08f-b2c4-4553-92e7-2f1f02e16337,BRONZE,66
9360a37a-a8f6-41cc-b955-36de7367e864,PLATINUM,179
93650072-8e79-4b65-b44e-fd52f3671d06,BRONZE,133
9366185f-cd0a-48b2-9fea-196e34d39c3b,BRONZE,68
93668fa7-bd4f-4b53-8471-a9dd71a556dc,SILVER,101
937173dd-5ca9-44b1-9d93-f5e3088aab70,IRON,11
9377ba95-e611-4b94-9bad-bbe5732f60cf,BRONZE,41
9377ffcc-b9e0-4b90-8afb-ab60b220f5aa,BRONZE,43
93795e7e-c12c-440a-bb23-a8531bdbb687,IRON,28
93799be7-ed90-440d-897a-029e87820137,IRON,18
93812d43-1420-4ae1-b7bb-3dfec0ce5b0e,BRONZE,30
938199f6-3c05-4ddd-b8da-4c4f48e308df,GOLD,190
9386b727-c05c-4041-ad96-1dc0e0b904f7,BRONZE,53
938a249c-fb54-47f5-b460-c4633339baf7,BRONZE,134
938ef119-b011-4fa3-89b9-f8edb6ac2927,BRONZE,85
938efbcf-15d1-446a-a95d-17be2397bf3e,GOLD,152
938f6e5b-e0c9-4338-9685-647602f7bb52,GOLD,194
939180b3-72c1-48a9-8112-77a2a0c47ce8,SILVER,179
939f28ae-c294-4935-a663-47a62382c98e,IRON,55
93a07362-9685-490a-8cc4-14256c5a91a4,GOLD,138
93a117c7-c1d1-48b2-a8b5-4602fe935670,IRON,31
93a11f2a-c712-4735-a7c1-09da5664afd1,GOLD,198
93a7d9b0-b837-430b-8884-9f0faf154dfd,GOLD,197
93b2acca-dc96-4f8a-8e11-0f69222cd433,IRON,77
93ba6a80-b303-4a56-be75-e28f875f6e06,SILVER,185
93bf1853-f8b2-4e56-b948-dc6cc544881e,SILVER,100
93ccfcf6-30c5-4453-bf97-42942de4a04c,SILVER,190
93cea8ee-aaee-4167-8ab2-a51a4d92ee21,SILVER,190
93cf9ad2-1ab3-491b-8dcb-7729748a5f12,PLATINUM,200
93d279ad-7f46-46e1-9145-f6b91648541e,BRONZE,69
93d91dfa-ccc6-4711-be53-49e440d3a112,IRON,65
93df495b-c527-444a-a9e4-1d834326f86d,GOLD,141
93e3165a-ee36-47a7-aa33-01114dca0695,SILVER,102
93e8836b-02bd-4ba9-891a-3564d0b06992,IRON,73
93f2ab6f-70e2-4918-afe3-3ca4c3b51c8a,IRON,38
93f2fc3d-c4fe-4b77-9ef4-f7c19cb87aae,GOLD,203
93fac772-60b2-4fde-841e-cc4da2d976df,BRONZE,131
9405d624-cd2a-4f55-aa3d-e62d831b3504,SILVER,191
940ed651-26df-49db-9c5c-034f38081e60,SILVER,178
9415d103-76f3-40c8-b1c8-c0453a2cc999,GOLD,198
941e1a91-2b43-4e00-b093-e00d25152d59,BRONZE,97
941e2b7d-411d-43eb-b5a4-67c3ab3c4837,PLATINUM,119
942620bb-6fcd-4748-9399-abd4e334da82,IRON,40
9427d131-3db2-4c70-9c4c-590d553ffe8a,BRONZE,28
942d83d6-82b1-4065-aa13-9563e6c5f224,SILVER,99
94312646-8d16-45a0-8e67-84c70e1f2f65,BRONZE,91
94328c2e-04fe-476f-9ad2-c082a82d782d,SILVER,192
9436a9de-5b63-4283-b758-f0cd2690f5b4,IRON,23
943feed2-fd63-4796-88b6-4cf0b38abfa5,BRONZE,139
94460df1-9b26-47fa-a798-ffaaf82c5841,BRONZE,51
9456f560-ba70-4201-8fb5-59d1f1e92801,SILVER,182
9458258d-08d7-49fc-821d-cdece7931fb7,SILVER,186
94593e3d-3af4-415b-837d-81fae67dc74c,BRONZE,150
945a3ec5-aaeb-48a7-93f0-06a57caadd28,SILVER,175
94656df9-7d37-4d42-beae-663e2df922cc,BRONZE,150
946d3320-36fa-4a1a-9faa-410025646bbc,BRONZE,143
946d37fb-d278-4f91-9d9a-0b3211b2ed92,GOLD,196
94700502-b921-4fd2-aa68-28da3e97a65e,BRONZE,146
9472bb8d-1676-4a9d-b796-605292d99091,BRONZE,66
9474d902-a915-42d8-bd22-2864bc88d06e,SILVER,99
9478c751-12aa-45b1-ad1e-fc126370572a,IRON,64
947a5dd1-f5eb-4e60-851d-9209437a1336,IRON,53
947e6d12-64dd-4b2d-8978-42f465dadf3c,IRON,9
947f0600-d6ba-4cb7-91ed-5b6870c5ef6a,BRONZE,136
9482accd-8148-47e3-baf5-1ea5c8f082e9,IRON,43
94864313-137b-4d5b-a7ce-8223ea4a5aa9,GOLD,100
94880317-1beb-4dc2-adb9-a3a4018dbc39,SILVER,179
948bc83f-41a1-4de4-bd74-1d7fe17e926f,GOLD,195
948c3a12-97c3-4399-b488-c1d13cd80dd7,BRONZE,39
948fb84b-e7c8-4162-9923-ee8e91a822c4,PLATINUM,200
949690f1-a0b7-4402-b1f1-02aa818cae64,BRONZE,143
9499f0e7-e6c3-4136-9b04-9eeaacae56b1,SILVER,190
949af216-d7be-43c3-b198-50e7c4710b9a,BRONZE,145
949e066d-b495-4aaf-b39e-126dd3fd6c00,GOLD,195
94a5ee76-6074-4f1c-a91a-ffe12a99b044,GOLD,167
94a807f5-d33f-48ae-967d-1ba8dabcb934,SILVER,113
94aa934f-5060-4c56-98c3-2ea97e2e8fcd,BRONZE,28
94abb35c-7fb1-419e-a2ed-ece6cb41ddee,BRONZE,48
94b58d12-7758-411a-9fa2-2f4561fe494f,IRON,17
94b852a1-38b2-4c82-9d79-e2a859ac5f0a,BRONZE,70
94bf6188-7b87-4d48-957a-31aeb526610e,BRONZE,129
94c60b4b-8592-4b9b-b0e1-f27997486531,SILVER,186
94c89da3-d013-43db-9d0f-c2c9a1cadcac,BRONZE,142
94d06a24-76d0-4317-9eb1-d0ce32ea5176,BRONZE,70
94d0ecb6-18d0-4d02-9d0c-908e85da3a0a,IRON,63
94d458da-ac8f-42d1-ac9a-c3fa7fbee3b9,SILVER,147
94db4388-5a8f-4c0e-a1b5-5d5f0d87e6f6,SILVER,123
94efe34c-c91d-4808-ae3c-6bb537b6442a,PLATINUM,204
94effd5e-ef6a-43b4-8451-eed6cc33283d,GOLD,191
94f4af3e-83fc-4c97-b3cb-cf5dcd69eda4,BRONZE,123
94f4c0c4-a50f-4acc-8367-883b8f0e5e92,SILVER,104
94f84783-fd6f-43fb-8603-4154e7798b49,GOLD,121
95051552-1f6e-419c-b86b-67b1826eba70,BRONZE,53
950f03c0-c3fe-4b48-842e-f7f939e466fc,SILVER,187
95123fb3-a845-4bd6-9dec-7130720ee481,PLATINUM,139
9512c112-4458-46cd-87dd-884455837dc8,SILVER,188
9514b376-9f58-46be-9680-4d1ffd508ee6,IRON,29
95157451-0fcf-40e4-8c4f-bfbf2248c494,SILVER,172
9517afab-28b5-4299-b6aa-2bccfa2b1508,BRONZE,145
9517fc96-b2ee-4240-b71c-22180d3fca95,IRON,40
95250ca8-d4a1-4eb5-ba59-dae7bb6612a3,GOLD,203
9526fd06-d522-4ef9-acec-ea4fbf9c096f,IRON,57
952e8625-0ea7-437a-a3c1-8485cbbb030a,IRON,66
9531932d-cbdb-41f3-bcec-e9607dd0c6a1,SILVER,105
9538b894-f767-4b8b-a37b-9c35733d92d9,SILVER,184
95392da2-b782-41a4-9b78-6897d867be1e,BRONZE,45
953ddb97-ad85-4c40-8056-3358b7eaebc4,GOLD,192
953efacf-d2f9-444e-b939-b8b1f5ccb43d,BRONZE,121
9543d674-aff7-485c-b3cc-97adf56dd14d,SILVER,141
95464fcf-946b-4895-85d9-680eeecc4e54,GOLD,194
955297eb-dfd9-4615-b15f-11f060d4ec8c,SILVER,178
95542f0b-5a73-4356-ab06-f8f740b94789,BRONZE,53
95560659-7f1d-4c50-a17c-513d3791b486,BRONZE,70
9556db68-74da-4b12-b6dd-b4862c69ba06,IRON,12
955d9bf9-3810-4f7c-8ae7-1b4078189933,PLATINUM,115
955e4b16-1e11-4046-b425-42b3771a88cd,BRONZE,144
956232d1-a3ec-4f56-a74b-be59e7e6cdb2,SILVER,143
95632fb0-d85a-4966-9017-6e8e1cfbedcc,SILVER,191
9567f21c-0dcf-447e-95ad-10974a1c8ed3,SILVER,196
956b4af4-6fdd-4f8c-847e-54435caca780,IRON,33
956d3409-6175-46f8-b9b0-034aa54dea8b,BRONZE,85
95741d8c-7feb-43ee-958c-850514adeb90,PLATINUM,206
957510f1-f1d6-45b2-be26-e7a77fee00a3,BRONZE,39
95766bdb-f193-41f3-902d-cc2e77f499c8,GOLD,192
957746a7-23a3-401d-9ae7-772eed689c45,PLATINUM,177
957d3c24-71dc-4ef8-880e-d8f44b25eb5e,GOLD,122
95885d7e-d01a-4087-87c6-cb8c8b8f5d68,SILVER,183
958db7de-45ac-4406-81f9-e24e281fcf29,IRON,44
958f8f24-ef94-47f0-be73-1cb89b0b0980,SILVER,181
959c1e2f-87da-4c28-b207-ae23781dfd7c,IRON,17
95a07731-9dad-4f21-9872-bce9aab5cf53,IRON,79
95a1be7f-79c2-4c77-95bc-1ff864bb83a1,SILVER,123
95ab8754-6578-4ab3-b64b-d9683c0a45bd,IRON,21
95af4632-c77e-4b3c-a9c6-923d99d8836f,GOLD,157
95c76aee-abc0-4159-adca-49652c2dc133,IRON,21
95c7b04d-e95b-445d-bd20-53701ae1707c,PLATINUM,140
95ce1e1d-5787-4070-b992-e95dd54c05c4,SILVER,99
95d21258-e222-42e3-bf3e-7f05a34e2b2b,SILVER,95
95d2936e-7d72-41e4-8a6c-7d4a8391d46e,BRONZE,147
95d523f4-8094-4977-ba87-c5c2e5be96ab,DIAMOND,106
95e1000a-acd4-4c49-984e-30c9c0f5583a,BRONZE,68
95e1a770-02be-4c78-8f15-ba34494bb2cd,GOLD,198
95f32ddc-4fd1-480a-8038-42e6d558e293,BRONZE,132
95f65da4-b4fa-4332-b8f9-a77f8d195dd3,BRONZE,72
95f866ee-5add-49e9-ac41-931d9f3a96bf,PLATINUM,130
95f8b0b2-dba5-43f1-b737-76f40c36c2ab,SILVER,191
95f93573-606a-4fe3-96ea-6206ef2f4e6d,BRONZE,146
95fc9fab-5193-4e04-b161-59f3abb02b5c,GOLD,102
9601d0c6-f282-4889-8024-02ea99fbe018,BRONZE,67
9606b536-d3bc-40cb-8706-1ae481e87e06,IRON,35
96095dab-0ff8-404b-8fda-c27b0cd8c891,GOLD,194
96142f0a-9af5-492d-bb63-d88e35c07cd9,BRONZE,73
9615264e-fad7-4624-85c3-2dc63a78873f,GOLD,99
961a9c5c-3bf4-4332-acb9-ba2111b831f9,BRONZE,151
961bd7d3-84da-4759-909e-38671cd335d0,IRON,28
96237c17-9347-428f-9888-a66c93b9cfe3,SILVER,193
96241f66-242c-4eac-8576-9574c96ab3c1,SILVER,183
9624cc58-f87b-446a-a34d-0169c4ef7f04,BRONZE,48
962ad8e5-4e97-4a83-944d-caada8b9107a,BRONZE,70
962d1340-51ff-4db3-94f9-7184c9f78275,SILVER,194
962db440-1b80-430a-9de5-bdff9ce43b3d,BRONZE,40
9630b1d8-f6d7-4724-815c-f48d51189e09,BRONZE,117
96318fca-0a45-478b-a1ae-793cc3155999,BRONZE,69
96381f71-9b52-4e0c-805d-ea1abb6307eb,GOLD,197
963b4aae-bc78-4bac-b9b2-dfbfea19cdff,SILVER,183
96467ce5-1c51-45b6-9bfd-ecef67b33bed,SILVER,187
96475b81-b764-4c2f-b26a-27a12f1f7c28,IRON,60
964df050-2134-4cf6-866d-e32987f4cd74,GOLD,130
96513448-f74b-46f7-9888-2723d31545b4,SILVER,111
96568689-fdd6-439f-970d-86312bb6e98c,BRONZE,145
9656a36c-c567-4973-b7ed-fcb9b09a3569,IRON,59
9658507a-ce18-4b28-81e6-062f8e40362d,BRONZE,39
965a8ca3-7058-43a0-8388-77e8276757f0,GOLD,119
965d80da-0381-44b4-bbe8-0cdd6d6a54f8,SILVER,147
965e107c-1de4-4889-8832-0fdb15f7371f,BRONZE,147
9662f06f-bdb7-407b-9391-424a3b5d3c19,SILVER,95
96633737-1c1f-4453-800b-72b8910a91c5,BRONZE,121
9665f672-9b33-4bb8-b417-f5d931ea84a5,BRONZE,145
966744cb-2f67-4dd0-a9a8-968db4476774,DIAMOND,102
9667eb47-cba8-4611-88a4-95d0be4c87e3,BRONZE,75
966b44c6-2cfd-4e8e-97ad-c9a747d2960a,GOLD,110
96719800-3e5d-407d-809b-24174ea8e1a3,IRON,23
9672db49-6291-44ef-b0c2-70e002a89ecf,BRONZE,67
96740658-f2d6-4c05-9116-e5b0ebe88d63,BRONZE,77
9674766d-c648-43b7-abee-9165f4800057,BRONZE,146
967f648b-caf7-45c2-8756-66deba01296e,IRON,55
9680d89d-a94e-4d9d-bd7a-024755a80bbc,SILVER,188
968228df-d371-4c8b-bcbb-73440ba72c06,IRON,18
9682ea9c-a1e0-470b-a764-cfd83128da53,BRONZE,74
9682f29a-6f20-429b-9e6f-801c9ca4d978,GOLD,199
96830146-08aa-4776-9271-d4f2610b2b25,SILVER,107
9684a796-193b-4d40-95b7-dd0a4b444b96,SILVER,188
96953ac4-c025-404d-aa7f-bf88853c8092,IRON,67
96957306-314f-4cbd-b0ba-d214c9576bd7,SILVER,173
96959f9e-84e6-4a98-854a-6d9fa0ecefe5,SILVER,180
969b5771-7bd4-45e1-9f3c-083bf5c0f6bf,BRONZE,42
96a07144-e84c-451b-8be1-16d5cf9ec578,SILVER,94
96a2b712-4e8d-4b97-9a5e-159d8ca15928,GOLD,193
96aa964b-0f01-4797-8410-13a5a2fdb50e,IRON,21
96ac809b-4806-4a78-bd53-16cd64ffe521,BRONZE,48
96ae239e-1e7a-46e1-aef9-939a168ced26,GOLD,203
96b00458-8580-4211-98b3-fd68f4634498,SILVER,146
96b1cd3c-de39-4344-8897-1ad1dcd84430,BRONZE,130
96b5eebf-6cad-4e17-88cd-2298b69025ef,GOLD,113
96b91c74-068c-4f6a-a239-09f7b24cb635,BRONZE,51
96bf1868-7501-4d7f-ae0b-45c29218e67a,GOLD,196
96bfc893-eab4-4892-a487-3b12fe303d08,PLATINUM,199
96cba09e-d354-4b08-b7fe-2dcf38f52f54,SILVER,194
96d266c3-9a4d-4267-a3ba-ecf3bf8d3878,SILVER,106
96d5f7ce-c36b-45f0-a070-b46e7fb0ef12,BRONZE,59
96d6d25f-de4e-4930-86de-d01d10c7a58f,SILVER,189
96d84c6c-3622-4734-a799-f4dee12563a8,PLATINUM,199
96e06e94-0485-4045-9143-0034b7cb6dfe,GOLD,194
96e1eb42-a1de-4dc9-bcdc-d4f19e3cfecf,GOLD,196
96e384c7-1b26-4f1b-8078-bc5cee274532,BRONZE,64
96f2e968-710e-4bab-a38c-39350aec3883,SILVER,95
96f59cce-a614-42f4-90ba-1e231336f7bb,GOLD,124
96f70f92-f56b-4aa2-b35c-41161dcdb2a9,SILVER,184
96f8d4ca-7cd5-499d-9ed6-842eadd78f60,BRONZE,84
96fc68e1-919b-483a-9e53-b4feb5f980c0,BRONZE,148
97057729-2d5e-49a1-8855-34e8f6f6ab24,GOLD,195
97109e07-e693-48e2-a519-f0ef75e731af,GOLD,199
9710b51b-396d-4516-892c-fba4a45db72b,PLATINUM,201
971638fd-064d-4a76-8203-b0bcadf7c1b3,SILVER,191
97192ecd-a354-489b-853d-a037786561b6,BRONZE,133
9719c404-c385-4320-87af-a8adfc5f54f4,IRON,28
971bdfe2-eac2-4f71-b4e1-e440ccdb2c2a,SILVER,180
9722fa00-6e03-4820-b02a-649b6acec553,BRONZE,45
9731f18e-9443-4794-92b7-cfe1328afcf6,BRONZE,171
9736e871-f026-4ee0-9a21-4461b4c044bb,SILVER,186
9737a6fb-7cbc-4e2b-ab28-12e1fbd92c79,GOLD,194
973b0b6d-7d18-4f2b-ba93-398b2adf0a76,SILVER,109
973be7ef-3403-437e-93d4-8c0eb1a5455c,GOLD,194
973f80ab-6d52-4537-b4f2-7d1829c545b2,BRONZE,123
973f9d17-fd8f-4832-a967-685790ba463c,SILVER,147
97421d2a-ff07-47ae-ab4c-685f086ffbd6,SILVER,191
97444be8-fb8c-46d6-9d92-08aed0b863ca,PLATINUM,199
97461410-106b-4e43-93a0-43d4748dfb09,BRONZE,46
974a9e63-40c1-4fc1-8085-8cb7cf5ba261,GOLD,119
974be096-0afb-4c33-bf0a-690fdd6dcaed,IRON,28
974c3ba6-9e8f-45ea-9aa9-4dcdedb7c8a7,BRONZE,125
9753524a-5aa3-45a4-866f-3233b17fb8a3,GOLD,153
975489fc-a61c-48cb-be72-d450f6acfd0c,BRONZE,136
97553b82-aad7-48b5-bdda-59493094adf0,IRON,73
9756a9e8-d7dc-4fcb-8e9f-0d16819a6b8d,IRON,23
9759e464-50bf-43a7-8ab5-f20ef71c7708,SILVER,190
975ff0e6-ac99-4851-abaa-698926aca6d4,BRONZE,129
9762c687-e12a-4fc9-a7d3-f95b223835de,BRONZE,77
976686b1-d17f-42d1-a374-a991a5eee0d6,SILVER,190
9768b513-d450-48e7-a4bc-b71e2116e84c,SILVER,98
976bb245-b42f-4082-abac-ea5367dfe0ce,GOLD,199
976db838-d361-453b-95a1-04409d9dd869,SILVER,194
9776ea86-bcd3-4235-8e1d-19655c9652e2,PLATINUM,201
97800005-0581-4af7-a7a9-526f8aa88688,BRONZE,152
9780eccb-544b-4c77-95d2-07d423bbd686,IRON,68
978333e3-22e3-438f-a7f0-0f76884a210d,BRONZE,72
978a9559-f8c4-486f-a3c8-e2d1590b786e,GOLD,194
978b90fe-c37b-41a5-9d03-5d0de56e704c,IRON,9
978bff06-af56-4152-b7fc-68dc5d19fcf1,IRON,54
97926cc9-d1b7-406e-8823-8d5727fae694,BRONZE,130
9792c3bc-b398-478c-ae76-8fe71c6b3d6f,SILVER,183
9795edc1-c033-4fe0-8c8c-7b47cb996c4e,BRONZE,155
979b89c3-5d6e-4f54-a2ac-8ea4962d819c,SILVER,99
979fb9a1-a6c4-48f5-8ec0-3f4acc8d433d,IRON,68
97a05157-c66a-4c56-89b1-5e7c94fa973d,BRONZE,67
97a642a4-1ce9-457b-a110-8b6a2f42b825,SILVER,195
97ac5d1e-74e1-41f3-8316-b2517c8759e9,BRONZE,140
97acbea1-1ad1-4a8b-ba92-431b39b11a04,SILVER,135
97adc330-1f62-45e2-ae20-4d78a5ed67ad,BRONZE,48
97b06e3d-dc26-4f31-bf09-73ad2eadfdcf,BRONZE,51
97b3248c-6e39-41e1-83a0-66de53c17431,SILVER,189
97b8618b-cb5c-4d19-a6f2-77e132a36bba,SILVER,95
97b87bf2-61e8-4573-aaae-43d6489f3d05,BRONZE,78
97bf5b93-59a5-456f-9b1d-222df0c9d44b,IRON,13
97c15c86-5bf7-4c8f-80df-774220f03229,SILVER,181
97c27cd9-1a2c-4f59-b322-ea42248618af,BRONZE,70
97c88c47-d18c-4900-b667-d5852c2d6dc2,SILVER,99
97ce8f7d-a56f-4c69-9ea2-16236199209c,SILVER,185
97cf51f1-d7e3-4ddb-af15-7e1bdbcd366a,IRON,26
97d14cbc-e76e-4266-a780-0dd66f4e1307,DIAMOND,104
97d25eb1-4fbd-4dd0-acd3-5bd327cdd74b,SILVER,189
97d69dbb-61b2-416d-972a-34343130137c,IRON,16
97da1a34-e9fa-460d-86c6-4e8ff82575c5,SILVER,97
97def98d-6b0a-4210-abcc-5e58e02190fe,BRONZE,41
97dfea9f-25f1-483e-9808-b1c24d77495c,GOLD,203
97e3e35e-257d-4de8-8b05-1014a95d4176,IRON,84
97e95e60-f276-43a9-8e3c-7a9085f170b6,GOLD,199
97ec71cb-30dd-49f5-8f0c-547f4d61deb5,BRONZE,46
97edd46b-65e0-4800-a2f7-407ff081c5c6,PLATINUM,199
97f7907a-4b70-4f97-a136-60306aaa63c2,BRONZE,165
97f9d2dc-a56a-4ec4-8482-a083d555fca4,BRONZE,141
97fcc89c-5527-4501-9903-3ed4c997d4a9,GOLD,199
97fd2296-ffa1-46f3-825e-f40de12390e2,GOLD,196
97ff0fea-b563-4df5-9ef9-75b1d30f0e9b,GOLD,193
9803ccdc-6c94-4edf-9b52-6ee04f43f47a,GOLD,197
98077295-7063-41cb-8f1f-b3209eba875e,BRONZE,150
980997c0-45d3-4830-af33-5da22380fe26,GOLD,193
980affc7-e7a7-4cf3-903e-2d470682b5af,IRON,18
980ecd43-6274-4889-a7f4-3e9b6ce04a68,SILVER,177
9816efd7-1827-42e3-9102-ad25e6dc90d8,BRONZE,44
98192de9-a4dc-4788-ae11-6cee9d0216f1,IRON,79
981cdcd8-61d4-4a98-b281-1b6c841a4490,SILVER,187
981db773-b63a-4f13-9cc7-fc61faaec197,SILVER,183
982149d4-488a-4744-ae42-7ffadac4adb7,PLATINUM,199
98249fcc-7800-4fba-88df-a6bbc7f336f5,BRONZE,46
982977db-c48e-40ad-a17e-c7c62e5d5f57,IRON,57
982ca16f-902a-460a-a6fa-ac2c75646149,SILVER,103
982e628d-01b8-46b7-bbca-7199f04bf4c9,GOLD,198
9831a0b1-94c8-4831-86f4-428e1534ad9b,SILVER,186
9838dfe2-7d53-4225-931a-4449df463664,PLATINUM,159
983a2747-fb74-40c6-97e8-b113a3c6bd2a,SILVER,187
983bddf7-08ca-4c0b-9e76-8f06b4fbff2c,GOLD,104
98452859-66d9-43bf-a423-aaf623a3efe3,BRONZE,71
984579ab-36da-4c07-b79f-888cef42bbf5,SILVER,183
984b5fa2-3e5a-4366-8e9c-a068b6fd8bbc,SILVER,194
984e0dbf-419b-4194-8c0d-09ee9b2030a5,BRONZE,152
9853a131-4ba3-471c-b7ce-7e7681eaf9ff,IRON,12
98555068-3c90-42f9-8a51-f26a03862201,SILVER,192
98595815-1d2e-4235-962c-d135664daa57,IRON,24
98673381-0610-4de8-a5ea-833294c60641,DIAMOND,199
986955e6-1785-4066-a384-e1fd5173f8ba,PLATINUM,111
986b0aff-3f57-45bd-bb11-561ce2658671,BRONZE,72
986eccbe-788c-4570-bffa-ad5890032dcd,IRON,76
98750543-f2fa-40fb-85b7-eccc058a957f,GOLD,192
98752ef0-f878-4db2-a79d-77b78f73f324,BRONZE,142
987816a5-76b9-4ce0-b6cf-5d72d51d081a,GOLD,194
988082bf-1efe-4b58-a5e1-5da495a088a0,BRONZE,147
9888c923-2198-4ebb-bbf9-a63effd6bbc0,SILVER,185
9899a927-9c30-4a9a-93d0-73b4b2e7fccb,DIAMOND,200
98a5effd-bb3d-4924-af21-16f5adc9493e,BRONZE,71
98a76d2b-5359-45cc-af7c-5523d10a6118,SILVER,185
98a882a5-9cbe-42ed-a1f5-c4391a677395,SILVER,191
98a97fb9-d258-4d33-96ef-3cd5411539b7,BRONZE,102
98ad335d-d60a-4243-b869-b41edc0dce11,BRONZE,70
98b5cba7-ee55-434c-a086-93bf52d45d1a,SILVER,100
98b703be-757a-4c5f-8547-8c80d194b138,SILVER,105
98b9e9c7-40a3-4551-b173-142830585294,GOLD,197
98bea55a-db57-47c3-a993-8402867b4cb5,SILVER,191
98bfc3af-2715-4723-b891-482ae1f37200,GOLD,198
98c0f4e0-51f1-4aab-ac4c-ee2d748da2f4,BRONZE,50
98c1f071-bca0-4ba4-adbd-9bc17fbe6d08,GOLD,198
98d270ab-e061-47bd-8403-600715ffdb37,IRON,53
98dfc7c0-9629-4f62-88ce-8ba15f65aa0a,SILVER,186
98e7bee1-3dbd-401e-a094-fd9d08652e6b,BRONZE,63
98eb0106-42e5-4a0a-9004-c360b30d173d,BRONZE,49
98ed9ecd-bc4c-4efb-b7b0-bae7f8e42af1,BRONZE,33
98ee220a-47c6-4c17-b2a4-681670ee4c45,GOLD,189
98f524b4-3d41-47aa-bdc8-538420a7dce7,BRONZE,123
98f9f369-55af-4b8a-bf59-ce39bf4d091f,BRONZE,143
98fc1dc7-7552-45cc-a69d-33ce425add58,BRONZE,69
98fd3b14-e5cd-4c52-ae36-a499a5e5f863,GOLD,195
98fd5041-b3ed-492a-97b0-21cda7c35083,PLATINUM,116
98fea680-c13a-4097-ab94-d56d62522b15,PLATINUM,201
9904afc2-2333-4eb5-b60a-785641e125c5,BRONZE,89
99069db4-6b65-430b-aef2-024f0ac69ea6,BRONZE,66
990fdc04-0d8a-466b-b846-701eb52df932,IRON,39
991782e8-6840-48de-ae4c-4c2769ad4628,SILVER,186
9918d5e4-8aba-480b-ba6b-43422f05223b,SILVER,96
9918dfc6-82c0-4810-9d89-5ad55dbb58c4,SILVER,184
991d7188-a1b3-479d-9195-f4265622ca7a,GOLD,196
991d902c-069b-48f0-a817-2f3024b95597,SILVER,188
992605f6-0250-43b0-9eda-1243f64c3a14,IRON,79
992b86f8-ba2c-4b52-8108-67d884fb5df9,GOLD,191
992d2e8b-a596-4ecd-a6a6-403ace7ab7ce,IRON,44
9931fd94-32d9-4dc8-999b-75d9e34c1d6a,SILVER,110
9932e26d-921c-4400-baa6-f983cfe86544,SILVER,190
9934e02b-469e-4d8c-9816-711d9e1df2c6,GOLD,147
99363c22-11e2-49ea-a98b-8a324023d296,BRONZE,78
993e4a0e-ed6e-40a9-9300-a4f264eeb63e,GOLD,196
99413b02-acd8-4631-ab25-6e690d8443c2,BRONZE,146
9946af42-15a8-4a81-9876-964858972a81,SILVER,188
9949ef9c-164d-4647-986b-0d25c3355f67,BRONZE,69
994a6cea-d7ef-43c6-9795-776e784d333e,SILVER,188
994edcd4-ab84-46b3-84c2-9ff593b825c5,GOLD,195
994f18ac-ffb1-43ae-9223-8843a44396e4,GOLD,193
99505145-9e99-4ebe-87f9-a7cfb99cf1a0,IRON,18
99521818-ca29-434f-a930-e1a2e458ed67,GOLD,109
995e0f87-fb8d-4d1c-b2e5-48f4db2fcb99,SILVER,177
9964eb50-6b6e-4348-acab-9d91b48b25fe,IRON,44
996ed342-e465-4e5c-948b-c3a48d261237,DIAMOND,103
997432a2-192f-4bea-9378-b2bde81f644c,IRON,11
99760805-872e-473d-8dfa-f358a0959eb2,BRONZE,133
9977bec7-fc7a-4766-9a95-b78d7c6602d9,BRONZE,150
